row_index,plataforma,titulo,source_url,image_url,status,file_path,sha1
57,Google Books,Discipline Without Stress® Punishments Or Rewards: How Teachers and Parents Promote Responsibility and Learning,https://books.google.com/books/about/Discipline_Without_Stress_Punishments_Or.html?id=K2gEU3fSkHUC,https://books.google.com.br/books/content?id=K2gEU3fSkHUC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE72xV_q_bW3adLLFeddWMuaLrYZ2crsYcLB64ISlmGkBbR-3APbK52f46J1YH-u-OpL_ov5GXGFv1a-odVrMQsQbSmVS8UqZp345sFsNatrA2wcXhBi0MYoFL785vzp0tYh4Kw6X,error:HTTPError,,
58,Google Books,Positive Behavior Supports in Classrooms and Schools (3rd Edition): Effective and Practical Strategies for Teachers and Other Service Providers,https://books.google.com/books/about/Positive_Behavior_Supports_in_Classrooms.html?id=BEq9EAAAQBAJ,https://books.google.com/books/publisher/content?id=BEq9EAAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE7052O5s5MQw7U_3vz1bq1udfZxZMCv3QVGjh-cKHc9o2ZyI8YIDvq5NzeupK38rTpNZpgJqKC87v1xKIuu-XZTio5fVmKz-zhXfiga0G1-hnbO0qwigGUNnrzZfOoacutXbLslC&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/58-BEq9EAAAQBAJ.jpg,68c267bd65096d386ad7f77be08ab4b1e4fc1792
59,Google Books,Assertive Discipline: Positive Behavior Management for Today's Classroom,https://books.google.com/books/about/Assertive_Discipline.html?id=759lPwAACAAJ,https://books.google.com/books/content?id=759lPwAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72X0TwkoWq50_s6KNI5pUWblH1Dmr5lyr7fLl39VFC-FqmmU6C-oNEXVWbBUNz2GPyHyvBQqm9KGMGhVbpSdHhd0A5JuCzNhCVwj536XNiFgvGZPPASotUvyGDnen_ZoKqXiECA&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/59-759lPwAACAAJ.jpg,a4f44e85df10cc04ef23d4c8387a8c1a4f7920f1
60,Google Books,Classwide Positive Behavioral Interventions and Supports: A Guide to Proactive Classroom Management,https://books.google.com/books/about/Classwide_Positive_Behavioral_Interventi.html?id=VQpEEQAAQBAJ,https://books.google.com.br/books/publisher/content?id=VQpEEQAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE71A8VCfBqkdClQ4-9an_uaynhInM6gKWQMfKBj-hDlFS8HXvNXSY6SgjknCdvUPP2RZ5k6dIYa3Mb63jUxoe9Joh2N_XQr2vxqOVQGV0rTXEaA71zcnbFe4DG8Ys1ZR0F3XMy3K,error:HTTPError,,
61,Google Books,Handbook of Classroom Management,https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=BxTwzgEACAAJ,https://books.google.com/books/content?id=BxTwzgEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE706I3kcuzS6f7aXFcRWUeqBkF3k9S6KJAop91Dpg0J5u09u93XnlsGXs2t7CLms6uYEeJQA_vnaI05EB1Pgw7qpV2b_ZgJtyvydkS3VHfEM3TxvC9YClMnUHBoDLWUiZP1gdFjg&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/61-BxTwzgEACAAJ.jpg,66644f73a1065d875478de4e7f44dbfa5e49d9b6
62,Google Books,"Handbook of Classroom Management: Research, Practice, and Contemporary Issues",https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=WQGuQxJ5o4EC,https://books.google.com/books/content?id=WQGuQxJ5o4EC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70GJhO2n9BaPvdHoezR2UkujgVU-bRjKE575T41Gv9sEQSWqMyMAxFGeL3OEU12Nm3puXxm1DMlpHhKMkxYfn5Kpk_wA7lefpyi5TTzHNtTpfUFJHv1pAy4nkGzE3baEI_cpyrU&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/62-WQGuQxJ5o4EC.jpg,45aad42a6999eb8301911a8342c000762e40fcf3
63,Google Books,"School Climate: Measuring, Improving, and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=bkQVAAAAIAAJ,https://books.google.com/books/content?id=bkQVAAAAIAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70YVsPZf6rmDkM4HSaWYqhn2bIslb8YoKbod4Pkyi9W3eWS6Gnn2elFn4CktM9ftCUjkcz4TIZWanYA7WVAzwet0RvBrnR-TCtYnn9zxO4FcchnjJ0mMnsf1gWQ4RAv_DU9AMq2&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/63-bkQVAAAAIAAJ.jpg,7237eba7e62289f464f9562575ad241ef8e8b6ec
64,Google Books,"School Climate: Measuring, Improving and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=WT2QAgAAQBAJ,https://books.google.com/books/publisher/content?id=WT2QAgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70aZaCmYBDwEa5YDulXR8NNzIuBQAx0Hem1cNySEdw0ecI4K-6F2UTeEM7xi32mEgSC-jhwAlYwW5H-SJ_5QwyzEupGnKsrSYdiRXQ4Y8C9yrVDbANjDPwJ5kM7Vng2E_AdkG6y&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/64-WT2QAgAAQBAJ.jpg,acab1eeb1001eb8cf4d1494e623286045e618dd8
65,Google Books,School Climate: Leading With Collective Efficacy,https://books.google.com/books/about/School_Climate.html?id=gGZCDgAAQBAJ,https://books.google.com/books/publisher/content?id=gGZCDgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71hvqCYenE3BVf8KXt7HAlD33Hc3dfKFKI0Rz9t9U02S4xXLIdGqkGNlE9rpB8Ed14xdxmFpokzx53iaUDmRoPFhZlJEnFSqXG3hbg7UVdVlaNuUDFijOHMVL_7tu63P52ozP2G&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/65-gGZCDgAAQBAJ.jpg,3f9a80c4429f6d3289ce11e5461c3392f82510e4
66,Google Books,The School Climate Solution: Creating a Culture of Excellence from the Classroom to the Staff Room,https://books.google.com/books/about/The_School_Climate_Solution.html?id=SQRsjwEACAAJ,https://books.google.com/books/content?id=SQRsjwEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71G8ZDOe_pl5sOBYWdGtreJbSYtMSSoQYQNdeACYeXRLN5zr7OftPJfuZFJM7K-s_wDTPbzbVe_dkxhfIEGJp6q79jirYxLIsV2ePGCNeshXGtABH3Gdd82vUsEHlmK0AoPqArQ&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/66-SQRsjwEACAAJ.jpg,cc34bc93337f07e91c4f06b2898efc51de29049f
67,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=mcKUhN1lmxwC,https://books.google.com/books/content?id=mcKUhN1lmxwC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE72to8KNUvRgB8oG8PDlk6Yxmt0V8S5wRz03DJEjHvrbhLi4aYqdkkmbZTtu_pG4t4QiplhKto1zgCeeDTt_4dZqBAnHxuycqONlkw82LirNW-8R47qsgmk7B8MkBiQVg-GaiX-x&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/67-mcKUhN1lmxwC.png,f88a4cf55f1542fe5922d370271562bc37906b77
68,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=ix26Y2BL9GMC,https://books.google.com/books/content?id=ix26Y2BL9GMC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70kw1S5O4GkJJwWsHG8GYRaSxizc4Al-T5ZGRrIxruL-D22qgqlfhCzLYgdu4ff6_bApr9PjHERR_RDqwcxEHFAZQZC1i8c72yUbxiPXOmSyOLegaH3Q_Psp4SwlB-sO1wfI9je&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/68-ix26Y2BL9GMC.jpg,9eae5c10779b61218aaaa6d70c0e2c379e110502
69,Google Books,Positive Discipline: A Teacher's A-Z Guide,https://books.google.com/books/about/Positive_Discipline.html?id=zFIAAAAACAAJ,https://books.google.com/books/content?id=zFIAAAAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE717JMUftF3aaxAYvZY6ucdQ4XWTN7RxBjASyIvI3xf2ptG8hJXuF5MP0w-UI6_YtSrG3pX2OFoW5o-T_X6Xeu2WOqj69Go8WQGIbiJV-RKB74YvK39Fo0HpI2SQE4FLfKKI_LQe&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/69-zFIAAAAACAAJ.jpg,700ea3f355b15c0aae9e46a42ce84ff52a4d1c1b
70,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=Mua7s4zkS7wC,https://books.google.com/books/content?id=Mua7s4zkS7wC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72a-rVhdV-CC5mQgm1q3p53psIprLyDMEs5SnUmHQBcG9oWOLOCLAtOG6miUK_ORzKR4Domug4mEsZCeJSuRuhTr1voIVo9f6jDmDaUMYWHid7hg9hq_RiO9kytv5a8R2NGCup6&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/70-Mua7s4zkS7wC.jpg,e1ef7724717b701d5799d03e99603c92d292900c
71,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=ghxKSQAACAAJ,https://books.google.com/books/content?id=ghxKSQAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72L5FQ-vlYBSUs0VSrqzXxU66IfF5cCjTVIZ0fm3pXiv9tFmItRIjK0pPReRwNXims5I1VSSofHdo9ZzTB6LkN9mkC5ZECIaShMToAA7QSGRrGKDztz45IjW2_J9BMcp_8GtyO5&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/71-ghxKSQAACAAJ.jpg,a39b3e58fe5040a4c0a53a9c68a752b49dcd73ec
72,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=DMRKAAAAYAAJ,https://books.google.com/books/content?id=DMRKAAAAYAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE70d48MpWlYEyR4VVewzl9DKwsHXRx4iH9p6ko99OLECLn4QKXz3fswl_S3vOuBCjDTrRQGl33AE3Ftirq9IrkgAKG2-Gw-oF80aIegP7gURD5IrhOd2pCQW3taGl3Lcg1FOSfDj&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/72-DMRKAAAAYAAJ.png,0dc21f06ab9daced28c5dcec79828e6090f2cc92
73,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=Uu0hrgEACAAJ,https://books.google.com/books/content?id=Uu0hrgEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72z3FcB_7ccXu3Vld-H41ri7i0BuWE735ph3DmJtmeo9GzcD8HoZi8AIZQr_7nOm2cxzm0O40hs6MaUJKiNHKFJT84pY9PipINtlSLfSVquAmlB4ifFEEHIdKnWtYgb5AiXYI4H&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/73-Uu0hrgEACAAJ.png,93c3fdc48d0751c1a1d2caa44c435dddaf45b8e0
74,Google Books,School Discipline: A Whole-school Practical Approach,https://books.google.com/books/about/School_discipline.html?hl=en&id=ZagEAQAAIAAJ,https://books.google.com/books/content?id=ZagEAQAAIAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE70EVm52PQbZHFjORcM_f__nUYiNcUP-7RjxNeqovOVdGf3O12dPZlnSx8H-eFFQ8z5j2dVBsCBfGWCvScR2kgxCF2RvRga2cwmWiHRA7aUdAl0XY0Bg8yy-JqnCkUpnISwichHa&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/74-ZagEAQAAIAAJ.png,75a6edaf029611daf90529bbc1b5ad0a2eb41196
75,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=3LzozL8HcTAC,https://books.google.com.br/books/content?id=3LzozL8HcTAC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE733W4xOWZ5DpVQpxLehxSjPwvfVomC6BFnzBpMrBGqaVxQDMlhqEKisl5sDdwbXgveTMS2Yi6A0TyVdb2RsqElWRjofXnnrD2BULf-VzqmQ7s8elvvfKn6a2386pNf_LTQ8_yb_,error:HTTPError,,
76,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=1FBOAwAAQBAJ,https://books.google.com/books/publisher/content?id=1FBOAwAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71sXa3AE57zazgllnibQ6WNjwhsmmDKBSYjU2PNm_KyJw1bsqpcHm_cSue4tdr8NQSPPIyqe5xVnWMLROEnRkY5ewew0EsGq0jzsTAxPZtT1bGrYjOuCKfia6d7tzzC2uBPGa0z&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/76-1FBOAwAAQBAJ.png,eb946f1ec5dd72cfe2a445361cdb878a105378e1
77,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=W5S5e0IcU7gC,https://books.google.com/books/content?id=W5S5e0IcU7gC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE72iuR93vjU66LPfkYHwNb3NyLvkz2tmAw-LNwWBajXiGZ0eEZsfCQtzWjYCZpGtmLvOlpGB8RYQqA8nnD0tNzVWraPCsMLximMMgGgxk_tYZuuaI4F8C_6qKQDjjhYNDw29UgYZ&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/77-W5S5e0IcU7gC.png,e58c5c03ccedf6ff97b4ca66e138bdacadbab77d
78,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=ulcWAAAAIAAJ,https://books.google.com/books/content?id=ulcWAAAAIAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE72LCVN1J7Qu-vM7ZCzz1dMht_JvSL0oH7VBgj20ertGIbUeZFdkXOkGJPwZ-y4x2Yv2Mp1je_8h6abivG2Sb-qMp3X8Ueu07UEJeTiXFwdJpgC2_cORSOLIoTu7wKjB1kJ8qcX0&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/78-ulcWAAAAIAAJ.png,220b9a1d7dcb31ca7bdb259e75fb46195172d621
79,Google Books,Behavior Academies: Targeted Interventions That Work!,https://books.google.com/books/about/Behavior_Academies.html?id=Wxpi0AEACAAJ,https://books.google.com/books/content?id=Wxpi0AEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72fRzwKLlXnm0OM6cqNQudrQVQmtP8PimNB-dXYzL4ckOspeX75mExUEkcIu5WtW2a0kG11YbSxuq_MHrXfr-HschgsrFovlk2beXrWYJOMombv_NFUtosqGY0CNNv2Ivhz1OE1&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/79-Wxpi0AEACAAJ.jpg,183b67b6a141507e064f48967f439f9b4e7081f4
80,Google Books,Stop Program: Behavior Intervention to Improve Classroom Behavior,https://books.google.com/books/about/Stop_Program.html?id=5ooa0AEACAAJ,https://books.google.com/books/content?id=5ooa0AEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71QGUvdazZltsp4mWxhzBVXdaN-JNOzewQgCaDXE-X3PWRljG0N76YDEiddH2oKb2FVjNox6kWus-jrDGR0Dv-xTqxEWuQYeB0qd8lVfHG6sERZcflQCEdK_FaaBULgLNYGBWw4&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/80-5ooa0AEACAAJ.jpg,637148fff4f3dc56ef5ab4041001b2e8457588e2
81,Google Books,Behavior and Classroom Management in the Multicultural Classroom,https://books.google.com/books/about/Behavior_and_Classroom_Management_in_the.html?id=_dQ5DQAAQBAJ,https://books.google.com/books/publisher/content?id=_dQ5DQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE72-Llki0VratscQi1d4jxF6Y4VQoE7LXXKw4rvQaIat4GmDPlhJdpgf3D4IOAqFT9W8STxVgi3CIocdqkPN1r3KNqV261sutRTjFFjvpBlY8ZGlfGrhLvkYkiQoCBjC_8d-Q-i0&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/81-_dQ5DQAAQBAJ.jpg,5b8508fd558168fa16519e3868789dd0e048c190
82,Google Books,"The Big Book of Behavior Management, K-5: Positive, Proactive, Prosocial Interventions and Prevention Strategies",https://books.google.com/books/about/The_Big_Book_of_Behavior_Management_K_5.html?id=HgpSEQAAQBAJ,https://books.google.com/books/publisher/content?id=HgpSEQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71eNmOILXbENioW9EOeobT0CpMFhDLZgw7VPLz-n2L9Mio_X66EVA0trwI3JoVCMHdpIOV2iAhwQY58NNFPZqA3BifK8Yyq2rpv0WK2fcCcBs-Gsdi2ejZhLEjFagDNC0s9zyuo&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/82-HgpSEQAAQBAJ.jpg,804246754dc7cd8e8ebbb26603381c8879b57f04
