row_index,plataforma,titulo,source_url,image_url,status,file_path,sha1
58,Google Books,Positive Behavior Supports in Classrooms and Schools (3rd Edition): Effective and Practical Strategies for Teachers and Other Service Providers,https://books.google.com/books/about/Positive_Behavior_Supports_in_Classrooms.html?id=BEq9EAAAQBAJ,https://books.google.com/books/publisher/content?id=BEq9EAAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE72twyT7g0SHkmKdPaBa6PRqq8bAsvNRfF5g-AlkY02qGZQl9htVKGKptIDGQmfv2LrKkrf85gNfzkrn6y7I-3LDA6lqRlhD1kWVp0n2CEHQ0RVqubXvWHULIzrvP90mZbG8Bpwa&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/58-BEq9EAAAQBAJ.jpg,68c267bd65096d386ad7f77be08ab4b1e4fc1792
59,Google Books,Assertive Discipline: Positive Behavior Management for Today's Classroom,https://books.google.com/books/about/Assertive_Discipline.html?id=759lPwAACAAJ,https://books.google.com.br/books/content?id=759lPwAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71Se_knTMh6MFWb1PoiFQyLsvxvOJvn3Q33XggP6YLj-4nXpiMO81aTtT0bx0oL94WxOJsnFwUKyKv2o6NkAj2DPQ8A_kQaS1w9RED74p7CJ0dleD2Es20VEqWa5jg3T8k0Ajbv,error:HTTPError,,
60,Google Books,Classwide Positive Behavioral Interventions and Supports: A Guide to Proactive Classroom Management,https://books.google.com/books/about/Classwide_Positive_Behavioral_Interventi.html?id=VQpEEQAAQBAJ,https://books.google.com.br/books/publisher/content?id=VQpEEQAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE738i9GawJFWjD0sKT_caqiLpidqG4IOUjkBZ_tiO3-X2tGWMphTMcuv1jmKrHElscX3T0qCMS1GaS3MBN7RfvTXl9hRL6yGjpx48UOHY7NBVEBJXfYc6dIKfNFd2ADeXGWxmVWv,error:HTTPError,,
61,Google Books,Handbook of Classroom Management,https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=BxTwzgEACAAJ,https://books.google.com/books/content?id=BxTwzgEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70QIqVrYSDGFpGZAl5nGeXn-8k1g8K7pBZtGNKVoF7Apxl6lXcUdvZBb5Brpd8DFUCoaQcovDgavdSfZriFvNHA_dPIC8FTunQyO5Uw_6PD_220L2XNbJrFc1rpuOcFp6rHoGDr&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/61-BxTwzgEACAAJ.jpg,66644f73a1065d875478de4e7f44dbfa5e49d9b6
62,Google Books,"Handbook of Classroom Management: Research, Practice, and Contemporary Issues",https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=WQGuQxJ5o4EC,https://books.google.com/books/content?id=WQGuQxJ5o4EC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70g6PkhVIPmfpIy5Io0n-6Io0icSGuLtomhBzeyMUUdC9ajiY42IwdSnesVVPPW57LStQRT-hkgkaB9C6eN8azS7nYa4KDZfxBZIql7eWc25H-ybI4gRSwQ3p8ZA_I5RFCXpFOI&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/62-WQGuQxJ5o4EC.jpg,45aad42a6999eb8301911a8342c000762e40fcf3
63,Google Books,"School Climate: Measuring, Improving, and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=bkQVAAAAIAAJ,https://books.google.com/books/content?id=bkQVAAAAIAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71RSaQzMOYfVlXZ7Tt6hVMAlfKQxvuiYZfCJWr-I7OJGPF1z6xeh0QAWk9EcM-x__F1opMZ4L3vYR4Ruwny56KssxS9mpM6UhY-u4Tpzk7dmtQ5t7uyJ8BGXN-V76Pz3X4hahkp&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/63-bkQVAAAAIAAJ.jpg,7237eba7e62289f464f9562575ad241ef8e8b6ec
64,Google Books,"School Climate: Measuring, Improving and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=WT2QAgAAQBAJ,https://books.google.com/books/publisher/content?id=WT2QAgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE73hsqwGHxb6mLL7C4D25teVthusZWMIwtm6CHqnd3m8b8aV2pTFrqs-PaQeZ1-6V76D2qHfXnSLLSkcrvdIVKO3NzTJakTyuCx7IPpOeSrG6aGqo0ROiNC1fkTCYPS87lsdPMsW&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/64-WT2QAgAAQBAJ.jpg,acab1eeb1001eb8cf4d1494e623286045e618dd8
65,Google Books,School Climate: Leading With Collective Efficacy,https://books.google.com/books/about/School_Climate.html?id=gGZCDgAAQBAJ,https://books.google.com/books/publisher/content?id=gGZCDgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70H5555hqytyvhPTATaqIQ4nzKns9G5_Pg62NgnrQkceisrFDCnx_HFlJBIUAObIvf-ao2viy_bHPcJbE7PFBgFkOeIRnthoea-q3Zx0-to7JYLFAqkJb7R0eL-ESYKu4Sc8r82&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/65-gGZCDgAAQBAJ.jpg,3f9a80c4429f6d3289ce11e5461c3392f82510e4
66,Google Books,The School Climate Solution: Creating a Culture of Excellence from the Classroom to the Staff Room,https://books.google.com/books/about/The_School_Climate_Solution.html?id=SQRsjwEACAAJ,https://books.google.com.br/books/content?id=SQRsjwEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70CWPaSSg3SV--1LRTZpGBuMGV63tJa-gt363pvqEI75bXjV7mAZvlHqiKmHRWbs1ckHhICkhGocY2vVty2yGxD5FOe68U72_GwJmJrCTHv_IZDIbi3dgdJGtShVXKxsOsTdFmu,error:HTTPError,,
67,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=mcKUhN1lmxwC,https://books.google.com/books/content?id=mcKUhN1lmxwC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE71pBy82O7WBFrEVyjMwJiQKIroaa-L749VnAmIotFoAb0erH1Tj3S6FE6Z6_2EAOk771fZodaG63pp20HzSc68pN_oU_svXrNGgXx4C16cgTV6MaeuXhdT_XqwilxzU3_uPzAc4&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/67-mcKUhN1lmxwC.png,f88a4cf55f1542fe5922d370271562bc37906b77
68,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=ix26Y2BL9GMC,https://books.google.com.br/books/content?id=ix26Y2BL9GMC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72HnXdTTeOWCw77ojVeaGo_Dg62g4tme7eQw44k1nTdO2W9uwnfYqh5SXqNrpSypETSi9Ms7EJyKE5MnAxW4lMWWiofXn0s9_eDzg0EzGqP8shBFx3nTZJsuS2KUAGk9wQ65Ff_,error:HTTPError,,
69,Google Books,Positive Discipline: A Teacher's A-Z Guide,https://books.google.com/books/about/Positive_Discipline.html?id=zFIAAAAACAAJ,https://books.google.com.br/books/content?id=zFIAAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71bO_KvgTY7DFdVLby4_cBa-Fzr1lvOmX6RL55k_CvHl7v4qP22udlcGhnqdGP6GVAleDQMaLlJPmnEIxb4i2jXAvl14rWNE0I_dYOZr87VDDMr23nzEY0IB6CEboFh-B3WXmb3,error:HTTPError,,
70,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=Mua7s4zkS7wC,https://books.google.com.br/books/content?id=Mua7s4zkS7wC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70W70oCarAFjm81RNbcNv6KOYovcDSTA_e4jvKvPDKqoJgFUksc5X7SlyiR79RNRUBohmcU86hg_XQ73otjU62FE_cgj_obX84ytHM6yDBVZzsu0b3uUVCuW_ppggJQjivFU80G,error:HTTPError,,
71,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=ghxKSQAACAAJ,https://books.google.com.br/books/content?id=ghxKSQAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71x9N-LWfSXSVYQG8_GXfai38N1ZjUFXEucQtj-IT_3n0Ypb9sNs2lVjIkmuL62vFrSCYt1ZG9cbDP07X5K_pPZ0DIrHUnx_NzfoDmBAOfZORK61CO0ddCE3ghFnmAoNGfAqXhD,error:HTTPError,,
72,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=DMRKAAAAYAAJ,https://books.google.com/books/content?id=DMRKAAAAYAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE73JlYUfX2PDSZBwHbhzFHtFe_CKtYC3piKzYIC-fmkxnAq2dij29-QHFx_4vFjgeknmPISs7LwH6KfGUHrGAjIoypdoeQuhyEc6TGcsQ7Ctl2mhcce98ZQjCMFybbTa0jbr8LEb&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/72-DMRKAAAAYAAJ.png,0dc21f06ab9daced28c5dcec79828e6090f2cc92
73,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=Uu0hrgEACAAJ,https://books.google.com.br/books/content?id=Uu0hrgEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73DP7QbSDDFqF_qV0Mp1QyOjfc9YaxGucuVbHIRN4v8Y1AGfTXLmdoEfgf5C_X6vt7FIiCN3Rx0V1BIb3BfqV7k3VxtP344ybAEYi96dl1gF9jCmKYZUloEfXBMY46eX5Y_5bDk,error:HTTPError,,
74,Google Books,School Discipline: A Whole-school Practical Approach,https://books.google.com/books/about/School_discipline.html?hl=en&id=ZagEAQAAIAAJ,https://books.google.com/books/content?id=ZagEAQAAIAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE71_lofVDut5_4kC_QcYEu9VFn7gau4T7efgpHoGIaEl_meRgkUrDT6tesi-10iY9zfqH5sJghFIQolI5QqA8mDwfQ5-FBmDyDuna2V1H4tIAlzyqPN8diE3zcAKpDJSOUpipRP9&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/74-ZagEAQAAIAAJ.png,75a6edaf029611daf90529bbc1b5ad0a2eb41196
75,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=3LzozL8HcTAC,https://books.google.com/books/content?id=3LzozL8HcTAC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72h4uV1d_odoIndWc1u_iPTD7-51dFvjHG6b7s2NxpQ52aV5DAnN2L90Y5hZ8dcOCANpaD-67gIwN1JzcbVI8QnWt_QGRp_Q-dHGjgCBEvh8oZb8KiHbLULa6FBVTPWs1bRB85g&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/75-3LzozL8HcTAC.jpg,ac11423fff40aefe113a769088d7759ea4782abb
76,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=1FBOAwAAQBAJ,https://books.google.com.br/books/publisher/content?id=1FBOAwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE70lF0nuDPzlJsEMXvIZ3BRZhbs_nFt8DctEOCJToRMEZTeUq5fm5B07-gQvicVoZS6OLHS5C-ovpyHaFiCnLAEz0yZW9PwhQWXjurFF9xORn4s0HTNFZHVxyQDDwXIQacBYsykt,error:HTTPError,,
77,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=W5S5e0IcU7gC,https://books.google.com/books/content?id=W5S5e0IcU7gC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE7125OXb68QYW6Uw22L-2-5n6DdZeJjV2Gkeh_EsCwZH2_uDBrQlE9IZCIqu9poourRagfWqsEVV6ly4VXmvVxvt44hFn-oh0tuB7nNpbXJG5cgmkyjkmg-SvmyyYZxyBe0EhuRv&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/77-W5S5e0IcU7gC.png,e58c5c03ccedf6ff97b4ca66e138bdacadbab77d
78,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=ulcWAAAAIAAJ,https://books.google.com/books/content?id=ulcWAAAAIAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE72k0T6veG3b5mFDJ64iYh51eY2VoYjqwr3f0MpIAjMoWS5-JsLFzDZAXWTZe5S5x2fQpt1jKbjZl5FAl3HZSGoklVe4THLcnYE4sq2wrjHkYX5ogoBJ8kpV_DZKSel24AQcHYEb&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/78-ulcWAAAAIAAJ.png,220b9a1d7dcb31ca7bdb259e75fb46195172d621
79,Google Books,Behavior Academies: Targeted Interventions That Work!,https://books.google.com/books/about/Behavior_Academies.html?id=Wxpi0AEACAAJ,https://books.google.com/books/content?id=Wxpi0AEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71DBqRKRnbrU-Z41UoIU7QpzkfMi6hEJzoHVXxbKKpt5VXvInk1itnGJ4DtEo7KxSbRMTiiyIUDLRF3XGX-zE8dQsyTi387sGlK2Sy3MprTOwaoIECcCIxVwwSrQoToh4jis6s4&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/79-Wxpi0AEACAAJ.jpg,183b67b6a141507e064f48967f439f9b4e7081f4
80,Google Books,Stop Program: Behavior Intervention to Improve Classroom Behavior,https://books.google.com/books/about/Stop_Program.html?id=5ooa0AEACAAJ,https://books.google.com.br/books/content?id=5ooa0AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72INgzhZMGLBFTEKzQ_k_sIA9Azckqr3tq3hSnAZaMKUTTt0FttkpvHe5z3TFGNR_-Q1wzsT3zZsJHP2-2pezNW6vulPXiHyNt6VdW70qeNwJuifFfp5S5UevvGnDZpbLsb1pqY,error:HTTPError,,
81,Google Books,Behavior and Classroom Management in the Multicultural Classroom,https://books.google.com/books/about/Behavior_and_Classroom_Management_in_the.html?id=_dQ5DQAAQBAJ,https://books.google.com/books/publisher/content?id=_dQ5DQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71BOPMTfmuHF5e6gNbW93Wgo5u0kOEncSdL-hTN_vDHR2RtEMaELAuO0a0ZmvIqvG3q8T9bXCSaDvqB6E54cLSc3GrAx6Nlg7vLG1HzTH7aN9tQQFunOXSpQZ5lzjecXkSeRRYt&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/81-_dQ5DQAAQBAJ.jpg,5b8508fd558168fa16519e3868789dd0e048c190
82,Google Books,"The Big Book of Behavior Management, K-5: Positive, Proactive, Prosocial Interventions and Prevention Strategies",https://books.google.com/books/about/The_Big_Book_of_Behavior_Management_K_5.html?id=HgpSEQAAQBAJ,https://books.google.com/books/publisher/content?id=HgpSEQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71rQbZk_atN4JzAJe5I-eFBbXWlUE5SlgyNP5JrIiuYLIl87z7xNNsGH5m0OJytnHKvddeWyMEpxr2FdKs8ujho3-bHMg1e2lavwK76Bh_mYR1HROg3TP1jD-tLvmPBxVX1u1k2&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/82-HgpSEQAAQBAJ.jpg,804246754dc7cd8e8ebbb26603381c8879b57f04
30,Clube de Autores,A INDISCIPLINA ESCOLAR COMO SINTOMA DE PATOLOGIAS SOCIAIS,https://clubedeautores.com.br/livro/a-indisciplina-escolar-como-sintoma-de-patologias-sociais,https://dxkck1miuebqc.cloudfront.net/books/167898/preview/cover_facebook.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/030-clube-de-autores-a-indisciplina-escolar-como-sintoma-de-patologias-sociais.jpg,81d77cdac548eaa9f641d87df791178bbeaa3136
31,Clube de Autores,A indisciplina em sala de aula,https://clubedeautores.com.br/livro/a-indisciplina-em-sala-de-aula-3,https://dxkck1miuebqc.cloudfront.net/books/483972/preview/cover_facebook.jpg,error:HTTPError,,
32,Clube de Autores,INDISCIPLINA DO ALUNO ADOLESCENTE EM IDADE ESCOLAR,https://clubedeautores.com.br/livro/indisciplina-do-aluno-adolescente-em-idade-escolar,https://dxkck1miuebqc.cloudfront.net/books/472671/preview/cover_facebook.jpg,error:HTTPError,,
33,Clube de Autores,Professor bonzinho - Aluno difícil: A questão da indisciplina em sala de aula,https://books.google.com/books/about/Professor_bonzinho_Aluno_dif%C3%ADcil.html?id=q4owDwAAQBAJ,https://books.google.com.br/books/publisher/content?id=q4owDwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71xL4TINVtd-ypF4X3U0xPU7oElzqCGZqFUHinJCHCXlkyLxs2BBH_OfGfxEO-Bj9OLeRRI3Xefxq_8J3NCyazdbImewmiguy3l6_hdSJD80_k0PAxfl_7cRg0OxI-6sfTZB9b5,error:HTTPError,,
34,Google Books,Gestão da Sala de Aula - 4ª Edição,https://books.google.com/books/about/Gest%C3%A3o_da_Sala_de_Aula_4%C2%AA_Edi%C3%A7%C3%A3o.html?id=On-MCgAAQBAJ,https://books.google.com/books/publisher/content?id=On-MCgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70Z_KAOI7yVPpCWXf57nBQfDckIayMCbrZJjhm-m04E2G-QW1P1SPiMJgx_SQAZAxsmeD8WcJe430tPQw4HeoilpSWyBen_Q0UEg1T9P9mipX6m_r2b57PKKEAnPlhPQPs-fpVe&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/34-On-MCgAAQBAJ.jpg,451eb582731f21832962356f3218e34b1764644e
35,Google Books,Aula Nota 10 2.0: 62 técnicas para melhorar a gestão da sala de aula,https://books.google.com/books/about/Aula_Nota_10_2_0.html?id=IO9ADwAAQBAJ,https://books.google.com.br/books/publisher/content?id=IO9ADwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE712VsB3dQuIsACoKOQ_S0aBfzUCqf6ExTjnwJxXKCsMWtmO8M4Ilp3ERWcQL19RWeSZ1oO3uywTkTB140nRqy0jDg9FqjFw7ieBEW8qs6CWJ1HmDcQnDjxgWAjAzUJlTW5AHZnV,error:HTTPError,,
36,Google Books,Aula nota 10: 49 técnicas para se tornar um professor campeão de audiência,https://books.google.com/books/about/Aula_nota_10.html?id=2d5dAgAAQBAJ,https://books.google.com.br/books/publisher/content?id=2d5dAgAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71MCtQqxF1LGkPLFopRCovU6NG1PPLrRAml5IGo6cOuZRHW9xOC75IArChvzU8X7r4t7lZ8YHSR9ZpCG0QV8rQny2DrWf51XH5zFgwrgJPh0wP-Z24nCASUSVBPTCqdbDuWvR0_,error:HTTPError,,
37,Google Books,Aula nota 10 - Guia Prático: Exercícios para atingir proficiência nas 49 técnicas e maximizar o aprendizado,https://books.google.com/books/about/Aula_nota_10_Guia_Pr%C3%A1tico.html?id=SN9dAgAAQBAJ,https://books.google.com.br/books/publisher/content?id=SN9dAgAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72X3rMA2suEoXoePVfdgsBlu_BWk1f8GRFEgGOUQ7GuRkFDZPYcvcyK6-wmPHDM-SNuIepAWfjc_enG_5dWy0xG62e5vUxcRIwanV7FCxzsoDzAIBj-34dEbXbntaGGq2u6MGnR,error:HTTPError,,
38,Google Books,Disciplina escolar,https://books.google.com/books/about/Disciplina_escolar.html?id=i5a60AEACAAJ,https://books.google.com.br/books/content?id=i5a60AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
39,Google Books,Disciplina Escolar,https://books.google.com/books/about/Disciplina_Escolar.html?id=jD2OtgAACAAJ,https://books.google.com.br/books/content?id=jD2OtgAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73dfiqzFT-9tCKoXJoI4xxGR96RBLt_nTI-JxTuuFTmHf52QkLL_3y0VauRmd7CCqicizBOVv0U9ZvuZ1Ov8GIzRBKJtcIWmevqMGb9N4Uiej9t07a341Ielt8BfG0fQYvwvBkO,error:HTTPError,,
40,Google Books,La Disciplina Escolar: Propuesta de Trabajo en el Marco Global Del Ce,https://books.google.com/books/about/La_Disciplina_Escolar.html?id=m_EbPQAACAAJ,https://books.google.com.br/books/content?id=m_EbPQAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73-VOCQpe2hv7qcyemXAbOCtPtYj1SDqMMi0sH7Mz1tNb_E0v6I9iEcVgTWG87v8dUexAQZyWCHGr_0SyWH239RWf_74_kaFJv9QMUMwFSw_OOqcXtp1YWt8Xelyx5JOcvx8OPF,error:HTTPError,,
41,Google Books,Indisciplina y violencia escolar,https://books.google.com/books/about/Indisciplina_y_violencia_escolar.html?id=G8i-AAAACAAJ,https://books.google.com.br/books/content?id=G8i-AAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
42,Google Books,"Disciplina positiva: O guia clássico para pais e professores que desejam ajudar as crianças a desenvolver autodisciplina, responsabilidade, cooperação e habilidades para resolver problemas",https://books.google.com/books/about/Disciplina_positiva.html?id=Uh_PCwAAQBAJ,https://books.google.com.br/books/publisher/content?id=Uh_PCwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE72KeA4GthI4HhDXjaoQCVm3HbLpmBgQW8wGOdo68hH388hbxG1Ihave2tooSoPybOaR95vc2Ko7IdCDixL915LKc9JWyBp0CNnVQGlw_75mHURStFo6IScoKySFr4jGn5TSrr7k,error:HTTPError,,
43,Google Books,Disciplina Positiva para Educadores de la Primera Infancia: Habilidades y Conceptos de Disciplina Positiva para Aquellos Que Aman y Trabajan con Niños,https://books.google.com/books/about/Disciplina_Positiva_para_Educadores_de_l.html?id=kOYBuwEACAAJ,https://books.google.com.br/books/content?id=kOYBuwEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
44,Google Books,"Disciplina Positiva na sala de aula montessoriana: Como promover respeito, gentileza e responsabilidade em sala de aula",https://books.google.com/books/about/Disciplina_Positiva_na_sala_de_aula_mont.html?id=65UB0AEACAAJ,https://books.google.com.br/books/content?id=65UB0AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
45,Google Books,Como enfrentar a indisciplina na escola,https://books.google.com/books/about/Como_enfrentar_a_indisciplina_na_escola.html?id=ZXsDKmmGAI8C,https://books.google.com.br/books/content?id=ZXsDKmmGAI8C&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72GO4lRt5FG8idOtWkR7bicYSAUPaXEwqSBSUCE2380wGqsrNjLYvv6vwQtgwKIA9b903Dxgc144s2vVgypepxf8Zr-EglWpkHRCONZbq-7kQI5oSLvv7sMW527fh-buoss6LL4,error:HTTPError,,
46,Google Books,Das brigas aos jogos com regras: enfrentando a indisciplina na escola,https://books.google.com/books/about/Das_brigas_aos_jogos_com_regras_enfrenta.html?id=Shp-AAAACAAJ,https://books.google.com.br/books/content?id=Shp-AAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
47,Google Books,Gestão de Relacionamento e Comportamento em Sala de Aula,https://books.google.com/books/about/Gest%C3%A3o_de_Relacionamento_e_Comportament.html?id=DBioPgAACAAJ,https://books.google.com.br/books/content?id=DBioPgAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
48,Google Books,Indisciplina: o contraponto das escolas democráticas,https://books.google.com/books/about/Indisciplina.html?id=Iw-sAAAACAAJ,https://books.google.com.br/books/content?id=Iw-sAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
49,Google Books,Indisciplina na escola: alternativas teóricas e práticas,https://books.google.com/books/about/Indisciplina_na_escola.html?id=HmoRkcRLzqIC,https://books.google.com.br/books/content?id=HmoRkcRLzqIC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE71hKRj8GdWUjMKdqY3yqHu2HgHHG2RZAxWSYpMsv6hw4p9k-Zt-k0JmHr7bxx4X_-6wJQOiwkP9HzcpGZhILrE5sDADdM3AtJr_utp4_iPR6zQuqnab-MB9Lpj47T0A0xjasWvC,error:HTTPError,,
50,Google Books,O Professor Behaviorista Radical: Um guia prático introdutório para professores e profissionais de apoio da educação básica de como ensinar os aprendizes com diagnóstico de Transtorno do Espectro Autista (TEA),https://books.google.com/books/about/O_Professor_Behaviorista_Radical.html?id=DSQ-EQAAQBAJ,https://books.google.com.br/books/publisher/content?id=DSQ-EQAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE705-oPCyKac9hTWFq8zBh9cxOuxtzZEXtl0olIhv0zT-zCslrBeOGJZWb2MnAL0xkjg6x0P0GSn_bUXyJd1RXEAoKeCbkBCJ86BA3Hg5bcOSlx1F5NYAc_VsqGzrzCQUmkpuGMp,error:HTTPError,,
51,Google Books,Professor bonzinho - Aluno difícil: A questão da indisciplina em sala de aula,https://books.google.com/books/about/Professor_bonzinho_Aluno_dif%C3%ADcil.html?id=q4owDwAAQBAJ,https://books.google.com.br/books/publisher/content?id=q4owDwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE7004c67dLXk1mPTc9AGfZ-iJG6ifooJogN9-menhPXNpm10AmqajmCqyz-5zoyfTvyykL159Tuawpyvp7-FxsPeMGfJ52hWnv8vH187z5MqXlLtsm0IgPB7RcALvJ0xWvfBsQ-J,error:HTTPError,,
52,Google Books,Classroom Management: Creating a Successful K-12 Learning Community,https://books.google.com/books/about/Classroom_Management.html?id=TT8QEAAAQBAJ,https://books.google.com.br/books/publisher/content?id=TT8QEAAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE716kmjWX1QWmxdEipUS0RgI7bpbEyrMHyxyfDIqJGJ667QYpkMddc-BfqhkherOhhlTkU6S3FzWpf-fVNl0GNMmghjXT1NayFKT3WpOSYm8RWxeaE_X4kSeQRqM3-cE6o72rAvf,error:HTTPError,,
53,Google Books,Classroom Management: Strategies for Teaching,https://books.google.com/books/about/Classroom_Management.html?id=cQVLtAEACAAJ,https://books.google.com.br/books/content?id=cQVLtAEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73C3GyRIGntbe6S4W8neIL80c_BiNQhu9ZY8g5LlIHW3x8iyFgU2h71GcBBqShEcEdM3SAxrhebBkfARAPLWVNREC1s3XN2rQ6IPoMl2gtpfK6uMRWSFf4W7xi687A0RK43uCUr,error:HTTPError,,
